Surface Area,Volume,Elevation
2379.22,9.29015996518555,1277.02
2381.64,9.31396470170898,1277.03
2383.98,9.33779323076172,1277.04
2386.48,9.36164502050781,1277.05
2388.95,9.38552193164062,1277.06
2391.71,9.40942416289062,1277.07
2393.77,9.43335133266601,1277.08
2396.15,9.45730082421875,1277.09
2398.44,9.48127355932617,1277.1
2400.74,9.50526990952148,1277.11
2405.58,9.52930848305664,1277.12
2407.7,9.55337488061524,1277.13
2410.04,9.57746413515625,1277.14
2411.98,9.60157386401367,1277.15
2414.25,9.62570551391602,1277.16
2416.63,9.64986000283203,1277.17
2418.63,9.67403631992188,1277.18
2420.81,9.6982332334961,1277.19
2423.2,9.72245299804688,1277.2
2425.49,9.74669685263672,1277.21
2427.61,9.77096273027344,1277.22
2429.65,9.79524846484375,1277.23
2431.75,9.81955549804688,1277.24
2433.93,9.84388361206055,1277.25
2435.99,9.8682331019043,1277.26
2438.22,9.89260458310547,1277.27
2440.49,9.91699809477539,1277.28
2442.56,9.94141322275391,1277.29
2444.85,9.9658512890625,1277.3
2447.16,9.99031073891601,1277.31
2449.53,10.0147943058105,1277.32
2451.66,10.0393003024414,1277.33
2453.86,10.0638278711914,1277.34
2456.07,10.0883775249023,1277.35
2458.23,10.1129485043457,1277.36
2460.44,10.1375427035645,1277.37
2462.75,10.1621582312012,1277.38
2464.67,10.1867952624023,1277.39
2466.9,10.2114529638672,1277.4
2469.15,10.2361337827148,1277.41
2473.92,10.2608454490723,1277.42
2476.62,10.2855982870117,1277.43
2479.1,10.3103769711914,1277.44
2481.7,10.3351809606934,1277.45
2484.1,10.3600092775879,1277.46
2486.64,10.3848633537109,1277.47
2489.29,10.4097427339355,1277.48
2491.97,10.4346488192871,1277.49
2494.35,10.4595809851074,1277.5
2496.82,10.4845374370605,1277.51
2499.7,10.5095202304687,1277.52
2502.6,10.5345314338379,1277.53
2504.9,10.5595686257324,1277.54
2507.33,10.5846299521484,1277.55
2509.8,10.6097160322266,1277.56
2512.63,10.6348287020508,1277.57
2515.14,10.6599674976074,1277.58
2517.71,10.6851319505371,1277.59
2520.41,10.7103227431641,1277.6
2522.86,10.7355396390625,1277.61
2525.35,10.7607807438965,1277.62
2528.07,10.786048487207,1277.63
2530.59,10.8113417162109,1277.64
2533.35,10.8366617053223,1277.65
2535.95,10.8620077507324,1277.66
2538.51,10.8873804548828,1277.67
2541.09,10.912777996875,1277.68
2543.88,10.9382026821777,1277.69
2546.64,10.9636548029785,1277.7
2549.35,10.9891347475586,1277.71
2552.02,11.01464111875,1277.72
2556.99,11.0401938669922,1277.73
2559.55,11.0657767290039,1277.74
2561.85,11.0913843432617,1277.75
2564.33,11.1170157572754,1277.76
2567.12,11.142672901709,1277.77
2569.86,11.1683580106934,1277.78
2572.34,11.1940687318359,1277.79
2574.84,11.2198040422363,1277.8
2577.68,11.2455665910156,1277.81
2580.11,11.2713553330566,1277.82
2582.81,11.2971694203613,1277.83
2585.55,11.3230115812988,1277.84
2588.17,11.348880223877,1277.85
2590.77,11.3747749612305,1277.86
2593.34,11.4006951566895,1277.87
2595.8,11.4266403647461,1277.88
2598.48,11.4526117556641,1277.89
2601.45,11.4786120556641,1277.9
2604.13,11.504640265332,1277.91
2606.96,11.5306958452637,1277.92
2609.44,11.5567773811523,1277.93
2612.06,11.5828842271484,1277.94
2614.67,11.609017515625,1277.95
2617.89,11.6351817291016,1277.96
2649.21,11.6614041943848,1277.97
2652.48,11.6879128719238,1277.98
2655.89,11.7144545973145,1277.99
2659,11.7410296691895,1278
2662.46,11.767636721582,1278.01
2690.75,11.7945282971191,1278.02
2712.51,11.8215189486816,1278.03
2715.62,11.8486596864746,1278.04
2718.59,11.8758299956055,1278.05
2721.93,11.9030325077637,1278.06
2724.98,11.9302668495117,1278.07
2727.94,11.9575323691895,1278.08
2730.73,11.9848262554199,1278.09
2734.03,12.0121505427246,1278.1
2736.76,12.0395047096191,1278.11
2739.46,12.0668861057617,1278.12
2742.36,12.0942960346191,1278.13
2745.28,12.1217340474121,1278.14
2748.36,12.1492028879395,1278.15
2752.37,12.176710392627,1278.16
2755.63,12.204249377832,1278.17
2758.8,12.2318216794434,1278.18
2761.57,12.259424180127,1278.19
2764.62,12.2870545761719,1278.2
2767.73,12.3147165043457,1278.21
2770.71,12.3424084436523,1278.22
2773.75,12.3701303161621,1278.23
2776.64,12.3978826307617,1278.24
2780.01,12.4256660681152,1278.25
2784.37,12.4534925586426,1278.26
2788.44,12.4813527733887,1278.27
2791.83,12.5092547852539,1278.28
2794.53,12.5371870056641,1278.29
2797.77,12.5651487185059,1278.3
2800.73,12.5931400084961,1278.31
2804.24,12.6211678717773,1278.32
2807.68,12.6492280877441,1278.33
2824.42,12.6774395980957,1278.34
2828.41,12.7057034023437,1278.35
2835.26,12.7340317469727,1278.36
2840.29,12.7624073891113,1278.37
2844.54,12.7908313157227,1278.38
2848.4,12.8192954946289,1278.39
2852.61,12.847801935791,1278.4
2856.98,12.8763503498047,1278.41
2864.26,12.904973977832,1278.42
2868.4,12.9336376945801,1278.43
2872.28,12.9623403008301,1278.44
2876.58,12.9910847792969,1278.45
2882.18,13.0198821566895,1278.46
2886.88,13.0487270643555,1278.47
2891.16,13.0776168292969,1278.48
2895.54,13.1065494730469,1278.49
2900.27,13.135529564209,1278.5
2904.52,13.1645534629395,1278.51
2910.91,13.193640757373,1278.52
2915.21,13.2227712084473,1278.53
2919.23,13.2519435237305,1278.54
2923.84,13.2811588969727,1278.55
2929.35,13.3104288344727,1278.56
2934.48,13.3397458229004,1278.57
2938.95,13.3691121303711,1278.58
2943.49,13.3985240755859,1278.59
2953.1,13.4280161120605,1278.6
2959.5,13.4575693981934,1278.61
2964.23,13.4871882530762,1278.62
2968.74,13.5168526819336,1278.63
3074.06,13.5469655276856,1278.64
3079.19,13.5777319277344,1278.65
3085.43,13.6085580980957,1278.66
3090.74,13.639435865918,1278.67
3095.83,13.6703704241699,1278.68
3101.03,13.7013551702148,1278.69
3107.2,13.7323965844727,1278.7
3112.38,13.7634948183106,1278.71
3118.4,13.7946527119141,1278.72
3123.72,13.8258633563477,1278.73
3128.91,13.8571259817871,1278.74
3134.29,13.8884431201172,1278.75
3140.41,13.9198179024902,1278.76
3146.37,13.951250792334,1278.77
3151.76,13.9827410421875,1278.78
3157.47,14.0142878539551,1278.79
3163.48,14.0458943503418,1278.8
3168.98,14.0775567064941,1278.81
3174.87,14.1092791543945,1278.82
3180.23,14.1410542557129,1278.83
3185.61,14.1728842554687,1278.84
3191.96,14.2047719375,1278.85
3198.27,14.2367233157227,1278.86
3204.49,14.2687345019043,1278.87
3210.33,14.3008087947754,1278.88
3216.3,14.3329408659668,1278.89
3222.45,14.3651358532715,1278.9
3228.49,14.3973892007813,1278.91
3234.97,14.4297076868652,1278.92
3241.16,14.4620894787109,1278.93
3247.35,14.494532125,1278.94
3308.93,14.5275447524414,1278.95
3315.11,14.5606656537109,1278.96
3321.92,14.5938481287598,1278.97
3328.9,14.6271023076172,1278.98
3335.71,14.6604246871094,1278.99
3342.68,14.6938170300293,1279
3349.43,14.7272770185059,1279.01
3356.36,14.7608073745605,1279.02
3363.52,14.7944059564453,1279.03
3370.62,14.8280759547852,1279.04
3378.1,14.8618205688477,1279.05
3385.95,14.8956404313965,1279.06
3393.45,14.9295361899414,1279.07
3400.8,14.9635077133789,1279.08
3408.1,14.997552190918,1279.09
3415.57,15.0316701982422,1279.1
3423.1,15.0658614577637,1279.11
3430.11,15.1001274871094,1279.12
3437.39,15.1344642546875,1279.13
3444.41,15.1688742933106,1279.14
3451.42,15.2033532111816,1279.15
3458.87,15.2379056355469,1279.16
3466.11,15.2725310376465,1279.17
3472.97,15.3072265812012,1279.18
3480.03,15.3419918669922,1279.19
3487.24,15.376828324707,1279.2
3494.17,15.4117343535645,1279.21
3501.05,15.4467111672363,1279.22
3507.77,15.4817555020996,1279.23
3514.43,15.5168671672852,1279.24
3569.35,15.5522583618164,1279.25
3575.54,15.5879836006836,1279.26
3581.22,15.6237661468262,1279.27
3586.97,15.6596072530762,1279.28
3592.33,15.6955030254395,1279.29
3598.36,15.7314562080078,1279.3
3603.94,15.7674680210937,1279.31
3610.08,15.8035399115234,1279.32
3615.78,15.8396696021484,1279.33
3621.32,15.8758557177246,1279.34
3627.3,15.9120987792969,1279.35
3633.18,15.9484012404297,1279.36
3638.77,15.9847586329102,1279.37
3644.53,16.0211770591797,1279.38
3650.12,16.0576497858398,1279.39
3655.9,16.0941811047363,1279.4
3661.58,16.1307684933594,1279.41
3667.25,16.1674149414063,1279.42
3672.7,16.2041154482422,1279.43
3678.3,16.2408712150879,1279.44
3684.36,16.2776867363281,1279.45
3690.34,16.3145608006348,1279.46
3696.36,16.3514941963379,1279.47
3701.45,16.3884827248535,1279.48
3706.86,16.4255239183106,1279.49
3712.66,16.4626209692383,1279.5
3718.1,16.499775029541,1279.51
3724.62,16.5369923816895,1279.52
3730.9,16.5742706572266,1279.53
3736.24,16.6116071109863,1279.54
3741.89,16.6489976262207,1279.55
3791.05,16.6868611091309,1279.56
3797.28,16.7248017862793,1279.57
3803.34,16.7628058987305,1279.58
3809.11,16.8008666016602,1279.59
3815.22,16.8389875371094,1279.6
3821.3,16.8771679658203,1279.61
3827.64,16.9154131134766,1279.62
3833.79,16.9537201609375,1279.63
3839.66,16.9920876783203,1279.64
3845.58,17.0305152946777,1279.65
3851.69,17.0690013375,1279.66
3857.87,17.1075485274414,1279.67
3863.82,17.1461570482422,1279.68
3869.69,17.1848246534668,1279.69
3876.35,17.2235561096191,1279.7
3883.12,17.2623534116699,1279.71
3889.52,17.3012184478516,1279.72
3895.67,17.3401452474609,1279.73
3901.96,17.3791337447266,1279.74
3907.89,17.4181833044434,1279.75
3913.82,17.4572942107422,1279.76
3920.17,17.4964632730469,1279.77
3926.43,17.5356967793945,1279.78
3932.36,17.5749894891113,1279.79
3938.84,17.6143479326172,1279.8
3945.02,17.6537686279785,1279.81
3951.46,17.6932528835937,1279.82
3957.56,17.7327982216309,1279.83
3964.08,17.77240673125,1279.84
3970.48,17.8120798005371,1279.85
4011.12,17.8519801348145,1279.86
4017.2,17.8921219858398,1279.87
4023.24,17.9323248669922,1279.88
4028.86,17.9725854976563,1279.89
4035.4,18.0129073278809,1279.9
4041.67,18.0532928103516,1279.91
4048.19,18.0937435939453,1279.92
4054.28,18.1342560945801,1279.93
4060.53,18.1748311980469,1279.94
4066.58,18.2154679458008,1279.95
4073.12,18.2561666306641,1279.96
4079.41,18.2969289890625,1279.97
4085.8,18.3377541818848,1279.98
4092.2,18.3786438496094,1279.99
4099.3,18.4196033508301,1280
4106.33,18.4606309672363,1280.01
4113.47,18.5017315594238,1280.02
4119.98,18.5428998150391,1280.03
4126.87,18.5841338710449,1280.04
4133.57,18.6254370290527,1280.05
4140.85,18.6668089956055,1280.06
4148.14,18.7082551686523,1280.07
4154.66,18.749768938916,1280.08
4161.65,18.7913479482422,1280.09
4169.03,18.833002744873,1280.1
4176.21,18.8747268976074,1280.11
4183.83,18.9165292142578,1280.12
4195.82,18.958410103418,1280.13
4221.69,19.0004964522949,1280.14
4229.06,19.0427495493164,1280.15
4236.28,19.0850789320801,1280.16
4295.83,19.1279311634766,1280.17
4298.15,19.1709006254883,1280.18
4302.97,19.2139091864746,1280.19
4320.46,19.2570408464356,1280.2
4325.53,19.300270596875,1280.21
4329.35,19.3435473845215,1280.22
4335.39,19.3868792349121,1280.23
4343.66,19.4302831045898,1280.24
4349.13,19.4737549084473,1280.25
4355.38,19.5172960741699,1280.26
4359.78,19.5608654645019,1280.27
4361.87,19.6044742225586,1280.28
4364.17,19.6481043732422,1280.29
4368.99,19.6917754375,1280.3
4373.75,19.7354897851562,1280.31
4378.42,19.7792542718262,1280.32
4382.73,19.8230629178223,1280.33
4387.51,19.8669100186523,1280.34
4390.26,19.9107974819336,1280.35
4393.18,19.9547147401855,1280.36
4397.37,19.9986614739746,1280.37
4400.03,20.0426484446777,1280.38
4403.35,20.0866657773438,1280.39
4410.44,20.1307312807617,1280.4
4415.46,20.1748606776367,1280.41
4421.39,20.2190516930664,1280.42
4426.85,20.2632938764648,1280.43
4439.5,20.3076417004395,1280.44
4442.83,20.3520525795899,1280.45
4448.95,20.3965056669922,1280.46
4474.77,20.4411553008789,1280.47
4479.09,20.4859243584473,1280.48
4518.1,20.5310082163086,1280.49
4543.79,20.5763841552734,1280.5
4552.36,20.6218690211426,1280.51
4562.1,20.6674435673828,1280.52
4568.3,20.7130976828613,1280.53
4576.39,20.7588301812988,1280.54
4580.34,20.8046137285156,1280.55
4585.09,20.850441872168,1280.56
4595,20.8963514807129,1280.57
4599.46,20.942324201123,1280.58
4608.3,20.9883722282715,1280.59
4614.97,21.034493661377,1280.6
4625.01,21.0806815174805,1280.61
4632.29,21.1269588222168,1280.62
4638.82,21.1733160458008,1280.63
4646.88,21.2197536101563,1280.64
4651.84,21.2662471535645,1280.65
4659.46,21.3128191065918,1280.66
4669.17,21.3594719529785,1280.67
4673.33,21.4061847613281,1280.68
4682.03,21.4529693376953,1280.69
4688.1,21.499823067627,1280.7
4695.32,21.5467424563477,1280.71
4705.41,21.5937529246094,1280.72
4711.04,21.640835885791,1280.73
4718.67,21.6879936186035,1280.74
4722.27,21.7351980883789,1280.75
4726.55,21.7824455354004,1280.76
4735.64,21.8297658529785,1280.77
4739.16,21.8771411500977,1280.78
4746.08,21.9245753118164,1280.79
4751.32,21.9720647255859,1280.8
4757.66,22.0196105936523,1280.81
4767.47,22.0672465804199,1280.82
4772.27,22.1149457247559,1280.83
4779.35,22.1627133005371,1280.84
4782.3,22.210520604248,1280.85
4785.97,22.258361075,1280.86
4793.53,22.3062644312988,1280.87
4796.59,22.3542150361816,1280.88
4803.12,22.4022203693359,1280.89
4807.22,22.4502752766113,1280.9
4813.01,22.4983775655762,1280.91
4822.61,22.5465658972656,1280.92
4826.89,22.5948144663574,1280.93
4832.67,22.6431205165527,1280.94
4835.61,22.691462456543,1280.95
4838.96,22.7398359383789,1280.96
4846.57,22.7882686666016,1280.97
4849.5,22.8367484997559,1280.98
4855.05,22.8852756303711,1280.99
4859.28,22.9338496704102,1281
4865.54,22.9824739168457,1281.01
4875.08,23.0311851632324,1281.02
4879.65,23.0799604814453,1281.03
4887.19,23.1288074852539,1281.04
4893.11,23.1777168500977,1281.05
4897.85,23.2266777736816,1281.06
4905.63,23.2756989486328,1281.07
4908.83,23.3247708995117,1281.08
4915.4,23.3738988967285,1281.09
4920.18,23.4230801203613,1281.1
4930.95,23.472315347168,1281.11
4938.22,23.5216517552246,1281.12
4942.99,23.5710589355957,1281.13
4947.26,23.6205136741699,1281.14
4953.41,23.6700181955566,1281.15
4956.62,23.7195693306152,1281.16
4963.49,23.7691722416504,1281.17
4966.04,23.818819868457,1281.18
4972.65,23.8685207802734,1281.19
4977.4,23.918275177002,1281.2
4984.97,23.9680870398438,1281.21
4999.04,24.0180076562012,1281.22
5005.04,24.068031745166,1281.23
5009.07,24.1181040009277,1281.24
5012.86,24.1682153735352,1281.25
5018.02,24.2183844736816,1281.26
5024.79,24.2686025407227,1281.27
5027.57,24.3188649881836,1281.28
5034.67,24.3691831757324,1281.29
5039.02,24.4195571242676,1281.3
5047.51,24.4699970208984,1281.31
5062.32,24.5205642347168,1281.32
5067.39,24.5712169531738,1281.33
5071.66,24.6219145806641,1281.34
5075.04,24.6726489414062,1281.35
5077.65,24.7234135397949,1281.36
5084.49,24.7742258251465,1281.37
5086.91,24.8250821708496,1281.38
5094.35,24.8759970700684,1281.39
5099.15,24.9269693713379,1281.4
5109.1,24.9780137612305,1281.41
5133.57,25.0292965118164,1281.42
5142.81,25.0806964591797,1281.43
5147.27,25.132149680127,1281.44
5151.13,25.1836433986816,1281.45
5156.07,25.2351904702637,1281.46
5162.61,25.2867838875,1281.47
5165.02,25.3384222721191,1281.48
5172.69,25.3901197564941,1281.49
5177.71,25.4418767626953,1281.5
5185.99,25.4936986646484,1281.51
5200.12,25.5456433350586,1281.52
5206.68,25.5976834847168,1281.53
5211.3,25.6497760637207,1281.54
5215.43,25.7019102316895,1281.55
5220.12,25.754098840625,1281.56
5226.32,25.8063306678223,1281.57
5228.67,25.8586063709961,1281.58
5236.65,25.9109424477539,1281.59
5242.12,25.9633439335937,1281.6
5257.34,26.0158186268066,1281.61
5264.71,26.0684162400391,1281.62
5271.18,26.1211037393555,1281.63
5275.8,26.1738422160645,1281.64
5280.07,26.2266200751953,1281.65
5285.06,26.2794582791992,1281.66
5292.92,26.3323406712402,1281.67
5294.99,26.3852799687988,1281.68
5300.63,26.4382633169434,1281.69
5312.37,26.4913569125977,1281.7
5325.45,26.544552324707,1281.71
5346.62,26.597958686377,1281.72
5353.26,26.6514661769531,1281.73
5356.07,26.7050150885742,1281.74
5358.49,26.7585876611328,1281.75
5361.28,26.8121900338867,1281.76
5366.53,26.865824226709,1281.77
5368.17,26.9194975914551,1281.78
5370.86,26.9731924041504,1281.79
5377.06,27.0269454975586,1281.8
5385.63,27.080764506543,1281.81
5390.9,27.1346495576172,1281.82
5395.52,27.1885893526855,1281.83
5397.47,27.2425553834961,1281.84
5399.55,27.2965390637207,1281.85
5402.28,27.3505509672363,1281.86
5406.01,27.4045901526367,1281.87
5407.78,27.458659759375,1281.88
5410.15,27.5127504091797,1281.89
5415.93,27.5668921062012,1281.9
5424.91,27.6211019342285,1281.91
5429.43,27.6753772943359,1281.92
5433.88,27.7297015005859,1281.93
5435.6,27.7840489523926,1281.94
5437.7,27.8384148669434,1281.95
5440.35,27.8928084511719,1281.96
5444.19,27.9472295075195,1281.97
5446,28.0016801940918,1281.98
5448.37,28.0561521337402,1281.99
5452.69,28.1106635913086,1282
5470.82,28.1652938616211,1282.01
5475.59,28.2200282978027,1282.02
5484.82,28.2748562699219,1282.03
5486.91,28.329715561377,1282.04
5488.86,28.3845936628418,1282.05
5491.51,28.4394994269043,1282.06
5494.86,28.4944301084473,1282.07
5496.44,28.5493854514648,1282.08
5498.89,28.604362197168,1282.09
5501.95,28.6593686181641,1282.1
5511.61,28.7144363529297,1282.11
5514.8,28.769566300293,1282.12
5518.49,28.8247392932617,1282.13
5520.06,28.8799322000488,1282.14
5521.91,28.9351414365234,1282.15
5525.21,28.9903821473633,1282.16
5528.04,29.0456478986328,1282.17
5529.76,29.1009368354004,1282.18
5532.1,29.1562461020508,1282.19
5535.58,29.2115877761231,1282.2
5542,29.2669786376953,1282.21
5545.33,29.3224174010254,1282.22
5548.89,29.3778942544434,1282.23
5551.13,29.4333950647461,1282.24
5559.3,29.4889630151367,1282.25
5562.71,29.544577692041,1282.26
5565.49,29.600216687207,1282.27
5567.11,29.6558798478516,1282.28
5569.43,29.7115631777832,1282.29
5574.65,29.7672932348633,1282.3
5583.16,29.8230912516113,1282.31
5588.37,29.8789592166504,1282.32
5592.08,29.9348674449219,1282.33
5593.86,29.9907972010254,1282.34
5596.81,30.0467509328613,1282.35
5599.51,30.1027351649414,1282.36
5602.73,30.1587434740234,1282.37
5604.4,30.2147784318848,1282.38
5606.82,30.2708345692871,1282.39
5610.13,30.3269196074219,1282.4
5616.45,30.3830555595703,1282.41
5619.44,30.4392360072754,1282.42
5623.53,30.4954555452637,1282.43
5625.31,30.551699759375,1282.44
5629.29,30.6079743220215,1282.45
5632.08,30.6642841669434,1282.46
5635.16,30.7206172422363,1282.47
5636.69,30.7769761926758,1282.48
5639.29,30.8333567704102,1282.49
5642.28,30.8897649060059,1282.5
5648.75,30.946224654541,1282.51
5651.85,31.0027292766113,1282.52
5655.61,31.0592710600098,1282.53
5657.71,31.115838700293,1282.54
5660.11,31.1724280109863,1282.55
5663.16,31.229046540918,1282.56
5666.77,31.285691412207,1282.57
5668.6,31.3423680219727,1282.58
5671.15,31.3990666738281,1282.59
5674.56,31.455795519043,1282.6
5684.6,31.5125804665527,1282.61
5687.62,31.5694426409668,1282.62
5693.04,31.6263527463867,1282.63
5695.18,31.6832936399414,1282.64
5697.65,31.7402562548828,1282.65
5702.52,31.7972645378906,1282.66
5705.96,31.8543029705078,1282.67
5707.74,31.9113715984375,1282.68
5710.96,31.9684678760742,1282.69
5714.72,32.0255980979004,1282.7
5722.3,32.0827894819336,1282.71
5725.79,32.1400318981445,1282.72
5730.26,32.1973171754883,1282.73
5732.65,32.2546312661133,1282.74
5735.29,32.3119694689941,1282.75
5739.28,32.3693457431152,1282.76
5742.89,32.4267525045898,1282.77
5744.69,32.4841911443359,1282.78
5747.36,32.5416515923828,1282.79
5752.1,32.5991527832031,1282.8
5760.98,32.6567283715332,1282.81
5766.4,32.7143777375488,1282.82
5772.15,32.7720791826172,1282.83
5774.49,32.8298125240723,1282.84
5778.06,32.8875759060059,1282.85
5783.43,32.9453814967773,1282.86
5787.15,33.0032298737793,1282.87
5789.09,33.0611108052246,1282.88
5792.25,33.1190179199219,1282.89
5802.26,33.1770156467285,1282.9
5813.35,33.2351042763672,1282.91
5817.53,33.2932650304199,1282.92
5823.69,33.3514808601563,1282.93
5826.2,33.4097311225586,1282.94
5829.92,33.468011376709,1282.95
5833.88,33.5263339455078,1282.96
5837.7,33.5846874631348,1282.97
5839.73,33.6430746419434,1282.98
5842.88,33.7014873914063,1282.99
5849.27,33.7599543920898,1283
5861.87,33.8185218677246,1283.01
5866.04,33.8771655314453,1283.02
5872.22,33.9358673092285,1283.03
5875.5,33.9946072277832,1283.04
5881.04,34.0533945378418,1283.05
5885.64,34.1122318338379,1283.06
5890.03,34.1711045316406,1283.07
5892.43,34.2300171233887,1283.08
5895.77,34.2889573688477,1283.09
5901.88,34.3479505036621,1283.1
5920.32,34.4070769346191,1283.11
5924.14,34.4663004999512,1283.12
5931.12,34.5255898102051,1283.13
5935.91,34.5849244446777,1283.14
5959.7,34.6444503857422,1283.15
5968.47,34.704088826709,1283.16
5983.79,34.7638039264649,1283.17
5986.95,34.8236575551758,1283.18
5991.28,34.8835488066895,1283.19
6008.71,34.9435556401367,1283.2
6050.17,35.0039143218262,1283.21
6057.67,35.0644669324707,1283.22
6064.31,35.1250893383301,1283.23
6069.5,35.185761003418,1283.24
6075.42,35.2464750048828,1283.25
6082.54,35.3072744808105,1283.26
6084.97,35.3681125274414,1283.27
6086.83,35.4289717225098,1283.28
6088.86,35.4898498516601,1283.29
6091.71,35.5507527021484,1283.3
6103.92,35.6117258896973,1283.31
6107.25,35.6727860998535,1283.32
6110.28,35.7338779249023,1283.33
6112.67,35.7949922714355,1283.34
6115.69,35.8561321079102,1283.35
6118.61,35.9173032108398,1283.36
6121,35.9785007543945,1283.37
6122.61,36.0397194831055,1283.38
6124.2,36.1009535957031,1283.39
6126.8,36.1622078198242,1283.4
6147.9,36.2236268967285,1283.41
6150.71,36.285122920459,1283.42
6153.8,36.346649279541,1283.43
6156.05,36.4081985368652,1283.44
6158.57,36.4697704587402,1283.45
6160.97,36.5313683789551,1283.46
6162.56,36.5929862847168,1283.47
6164.01,36.654619129834,1283.48
6165.81,36.7162674603027,1283.49
6168.27,36.7779359057617,1283.5
6181.67,36.839721835498,1283.51
6184.13,36.9015525328613,1283.52
6186.54,36.9634098315918,1283.53
6188.44,37.0252847276855,1283.54
6190.75,37.0871801135254,1283.55
6192.76,37.1490976007324,1283.56
6194.51,37.211034104541,1283.57
6195.96,37.2729866144531,1283.58
6197.69,37.3349549417969,1283.59
6200.06,37.3969415358887,1283.6
6208.65,37.4590043234863,1283.61
6210.59,37.5210992973144,1283.62
6212.48,37.5832169251465,1283.63
6214.42,37.6453517406738,1283.64
6216.3,37.7075050354004,1283.65
6218.34,37.7696785479492,1283.66
6219.77,37.8318693228516,1283.67
6221.23,37.8940750560059,1283.68
6222.9,37.9562950197754,1283.69
6224.95,38.0185328308106,1283.7
6230.57,38.0808204116699,1283.71
6232.58,38.1431371690918,1283.72
6234.98,38.2054784810547,1283.73
6236.61,38.2678370958008,1283.74
6238.43,38.3302114575195,1283.75
6240.33,38.3926050773437,1283.76
6241.52,38.4550148628906,1283.77
6242.67,38.5174359312988,1283.78
6243.87,38.5798688002441,1283.79
6245.93,38.6423174094238,1283.8
6251.15,38.7048096323242,1283.81
6253.07,38.7673322474121,1283.82
6255.33,38.8298768431152,1283.83
6256.98,38.8924386016113,1283.84
6258.58,38.955015409668,1283.85
6260.44,39.0176103396973,1283.86
6261.89,39.0802221723144,1283.87
6263.13,39.142847669043,1283.88
6264.36,39.2054853243164,1283.89
6266.19,39.2681368996582,1283.9
6270.58,39.330826484082,1283.91
6272.57,39.3935435918945,1283.92
6274.7,39.4562830324707,1283.93
6276.33,39.5190387449219,1283.94
6278.38,39.581812628418,1283.95
6283.49,39.6446158956055,1283.96
6284.81,39.707456871875,1283.97
6286.08,39.7703118936524,1283.98
6287.39,39.8331794032227,1283.99
6289.69,39.8960641467285,1284
